2026-04-22 17:27:55,956 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3468, 'prompt_estimated_tokens': 867, 'ok': True, 'response_chars': 2300, 'response_estimated_tokens': 575, 'llm_ms': 3219.0, 'total_ms': 3219.0, 'usage': {'prompt_token_count': 729, 'candidates_token_count': 655, 'total_token_count': 1384, 'cached_content_token_count': 0}}
2026-04-23 11:08:48,027 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 706, 'prompt_estimated_tokens': 176, 'ok': True, 'response_chars': 3074, 'response_estimated_tokens': 768, 'llm_ms': 5266.0, 'total_ms': 5266.0, 'usage': {'prompt_token_count': 189, 'candidates_token_count': 682, 'total_token_count': 871, 'cached_content_token_count': 0}}
2026-04-23 11:08:49,017 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 745, 'prompt_estimated_tokens': 186, 'ok': True, 'response_chars': 3695, 'response_estimated_tokens': 923, 'llm_ms': 6250.0, 'total_ms': 6250.0, 'usage': {'prompt_token_count': 191, 'candidates_token_count': 755, 'total_token_count': 946, 'cached_content_token_count': 0}}
2026-04-23 11:08:49,108 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 664, 'prompt_estimated_tokens': 166, 'ok': True, 'response_chars': 3433, 'response_estimated_tokens': 858, 'llm_ms': 6344.0, 'total_ms': 6344.0, 'usage': {'prompt_token_count': 177, 'candidates_token_count': 740, 'total_token_count': 917, 'cached_content_token_count': 0}}
2026-04-23 11:08:49,556 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 670, 'prompt_estimated_tokens': 167, 'ok': True, 'response_chars': 2826, 'response_estimated_tokens': 706, 'llm_ms': 6797.0, 'total_ms': 6797.0, 'usage': {'prompt_token_count': 183, 'candidates_token_count': 673, 'total_token_count': 856, 'cached_content_token_count': 0}}
2026-04-23 11:08:49,557 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 661, 'prompt_estimated_tokens': 165, 'ok': True, 'response_chars': 2810, 'response_estimated_tokens': 702, 'llm_ms': 6797.0, 'total_ms': 6797.0, 'usage': {'prompt_token_count': 193, 'candidates_token_count': 693, 'total_token_count': 886, 'cached_content_token_count': 0}}
2026-04-23 11:08:49,715 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 712, 'prompt_estimated_tokens': 178, 'ok': True, 'response_chars': 3262, 'response_estimated_tokens': 815, 'llm_ms': 6954.0, 'total_ms': 6954.0, 'usage': {'prompt_token_count': 182, 'candidates_token_count': 702, 'total_token_count': 884, 'cached_content_token_count': 0}}
2026-04-23 11:08:58,781 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 663, 'prompt_estimated_tokens': 165, 'ok': True, 'response_chars': 3365, 'response_estimated_tokens': 841, 'llm_ms': 16016.0, 'total_ms': 16016.0, 'usage': {'prompt_token_count': 184, 'candidates_token_count': 757, 'total_token_count': 941, 'cached_content_token_count': 0}}
2026-04-23 11:08:58,794 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 784, 'prompt_estimated_tokens': 196, 'ok': True, 'response_chars': 2868, 'response_estimated_tokens': 717, 'llm_ms': 16032.0, 'total_ms': 16032.0, 'usage': {'prompt_token_count': 209, 'candidates_token_count': 640, 'total_token_count': 849, 'cached_content_token_count': 0}}
2026-04-23 11:09:31,647 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'week_assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3912, 'prompt_estimated_tokens': 978, 'ok': True, 'response_chars': 17926, 'response_estimated_tokens': 4481, 'llm_ms': 15797.0, 'total_ms': 15797.0, 'usage': {'prompt_token_count': 975, 'candidates_token_count': 4100, 'total_token_count': 5075, 'cached_content_token_count': 0}}
2026-04-23 12:21:06,447 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'week_assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3912, 'prompt_estimated_tokens': 978, 'ok': True, 'response_chars': 18108, 'response_estimated_tokens': 4527, 'llm_ms': 9062.0, 'total_ms': 9062.0, 'usage': {'prompt_token_count': 975, 'candidates_token_count': 4116, 'total_token_count': 5091, 'cached_content_token_count': 0}}
2026-04-23 12:34:46,586 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'resume_skill_extraction', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 6178, 'prompt_estimated_tokens': 1544, 'ok': True, 'response_chars': 12479, 'response_estimated_tokens': 3119, 'llm_ms': 10860.0, 'total_ms': 10860.0, 'usage': {'prompt_token_count': 1659, 'candidates_token_count': 4003, 'total_token_count': 5662, 'cached_content_token_count': 0}}
2026-04-23 12:36:52,120 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4003, 'prompt_estimated_tokens': 1000, 'ok': True, 'response_chars': 2402, 'response_estimated_tokens': 600, 'llm_ms': 3000.0, 'total_ms': 3000.0, 'usage': {'prompt_token_count': 841, 'candidates_token_count': 616, 'total_token_count': 1457, 'cached_content_token_count': 0}}
2026-04-23 12:36:52,275 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4021, 'prompt_estimated_tokens': 1005, 'ok': True, 'response_chars': 1978, 'response_estimated_tokens': 494, 'llm_ms': 3156.0, 'total_ms': 3156.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 509, 'total_token_count': 1360, 'cached_content_token_count': 0}}
2026-04-23 12:36:52,746 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4001, 'prompt_estimated_tokens': 1000, 'ok': True, 'response_chars': 2041, 'response_estimated_tokens': 510, 'llm_ms': 3625.0, 'total_ms': 3625.0, 'usage': {'prompt_token_count': 855, 'candidates_token_count': 581, 'total_token_count': 1436, 'cached_content_token_count': 0}}
2026-04-23 12:36:52,752 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4005, 'prompt_estimated_tokens': 1001, 'ok': True, 'response_chars': 2871, 'response_estimated_tokens': 717, 'llm_ms': 3641.0, 'total_ms': 3641.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 778, 'total_token_count': 1629, 'cached_content_token_count': 0}}
2026-04-23 12:36:52,792 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4005, 'prompt_estimated_tokens': 1001, 'ok': True, 'response_chars': 2453, 'response_estimated_tokens': 613, 'llm_ms': 3672.0, 'total_ms': 3672.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 688, 'total_token_count': 1539, 'cached_content_token_count': 0}}
2026-04-23 12:36:53,154 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4017, 'prompt_estimated_tokens': 1004, 'ok': True, 'response_chars': 2812, 'response_estimated_tokens': 703, 'llm_ms': 4047.0, 'total_ms': 4047.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 796, 'total_token_count': 1647, 'cached_content_token_count': 0}}
2026-04-23 12:36:53,679 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4033, 'prompt_estimated_tokens': 1008, 'ok': True, 'response_chars': 2254, 'response_estimated_tokens': 563, 'llm_ms': 4562.0, 'total_ms': 4562.0, 'usage': {'prompt_token_count': 847, 'candidates_token_count': 620, 'total_token_count': 1467, 'cached_content_token_count': 0}}
2026-04-23 12:36:54,059 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3989, 'prompt_estimated_tokens': 997, 'ok': True, 'response_chars': 2228, 'response_estimated_tokens': 557, 'llm_ms': 4937.0, 'total_ms': 4937.0, 'usage': {'prompt_token_count': 847, 'candidates_token_count': 617, 'total_token_count': 1464, 'cached_content_token_count': 0}}
2026-04-23 12:36:54,367 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4021, 'prompt_estimated_tokens': 1005, 'ok': True, 'response_chars': 2407, 'response_estimated_tokens': 601, 'llm_ms': 5250.0, 'total_ms': 5250.0, 'usage': {'prompt_token_count': 855, 'candidates_token_count': 675, 'total_token_count': 1530, 'cached_content_token_count': 0}}
2026-04-23 12:36:54,430 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4037, 'prompt_estimated_tokens': 1009, 'ok': True, 'response_chars': 2499, 'response_estimated_tokens': 624, 'llm_ms': 5312.0, 'total_ms': 5312.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 722, 'total_token_count': 1573, 'cached_content_token_count': 0}}
2026-04-23 12:36:55,111 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3993, 'prompt_estimated_tokens': 998, 'ok': True, 'response_chars': 2171, 'response_estimated_tokens': 542, 'llm_ms': 6000.0, 'total_ms': 6000.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 619, 'total_token_count': 1470, 'cached_content_token_count': 0}}
2026-04-23 12:36:55,922 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4017, 'prompt_estimated_tokens': 1004, 'ok': True, 'response_chars': 2404, 'response_estimated_tokens': 601, 'llm_ms': 6812.0, 'total_ms': 6812.0, 'usage': {'prompt_token_count': 847, 'candidates_token_count': 666, 'total_token_count': 1513, 'cached_content_token_count': 0}}
2026-04-23 12:36:55,968 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3989, 'prompt_estimated_tokens': 997, 'ok': True, 'response_chars': 2842, 'response_estimated_tokens': 710, 'llm_ms': 6859.0, 'total_ms': 6859.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 809, 'total_token_count': 1660, 'cached_content_token_count': 0}}
2026-04-23 12:36:56,324 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3997, 'prompt_estimated_tokens': 999, 'ok': True, 'response_chars': 2451, 'response_estimated_tokens': 612, 'llm_ms': 7203.0, 'total_ms': 7203.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 703, 'total_token_count': 1554, 'cached_content_token_count': 0}}
2026-04-23 12:36:57,143 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4011, 'prompt_estimated_tokens': 1002, 'ok': True, 'response_chars': 1862, 'response_estimated_tokens': 465, 'llm_ms': 8031.0, 'total_ms': 8031.0, 'usage': {'prompt_token_count': 845, 'candidates_token_count': 510, 'total_token_count': 1355, 'cached_content_token_count': 0}}
2026-04-23 12:36:57,437 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3997, 'prompt_estimated_tokens': 999, 'ok': True, 'response_chars': 2720, 'response_estimated_tokens': 680, 'llm_ms': 8328.0, 'total_ms': 8328.0, 'usage': {'prompt_token_count': 851, 'candidates_token_count': 769, 'total_token_count': 1620, 'cached_content_token_count': 0}}
2026-04-23 12:37:02,871 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 644, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1148, 'response_estimated_tokens': 287, 'llm_ms': 1938.0, 'total_ms': 1938.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 343, 'total_token_count': 517, 'cached_content_token_count': 0}}
2026-04-23 12:37:03,290 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1899, 'response_estimated_tokens': 474, 'llm_ms': 2360.0, 'total_ms': 2360.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 525, 'total_token_count': 698, 'cached_content_token_count': 0}}
2026-04-23 12:37:03,387 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1959, 'response_estimated_tokens': 489, 'llm_ms': 2454.0, 'total_ms': 2454.0, 'usage': {'prompt_token_count': 169, 'candidates_token_count': 540, 'total_token_count': 709, 'cached_content_token_count': 0}}
2026-04-23 12:37:03,447 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 653, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 1537, 'response_estimated_tokens': 384, 'llm_ms': 2516.0, 'total_ms': 2516.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 451, 'total_token_count': 624, 'cached_content_token_count': 0}}
2026-04-23 12:37:04,304 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 652, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 2992, 'response_estimated_tokens': 748, 'llm_ms': 3375.0, 'total_ms': 3375.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 843, 'total_token_count': 1015, 'cached_content_token_count': 0}}
2026-04-23 12:37:09,139 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1044, 'response_estimated_tokens': 261, 'llm_ms': 1594.0, 'total_ms': 1594.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 292, 'total_token_count': 465, 'cached_content_token_count': 0}}
2026-04-23 12:37:09,975 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1604, 'response_estimated_tokens': 401, 'llm_ms': 2422.0, 'total_ms': 2422.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 450, 'total_token_count': 623, 'cached_content_token_count': 0}}
2026-04-23 12:37:10,490 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1079, 'response_estimated_tokens': 269, 'llm_ms': 2938.0, 'total_ms': 2938.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 295, 'total_token_count': 468, 'cached_content_token_count': 0}}
2026-04-23 12:37:11,495 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1405, 'response_estimated_tokens': 351, 'llm_ms': 3922.0, 'total_ms': 3922.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 402, 'total_token_count': 576, 'cached_content_token_count': 0}}
2026-04-23 12:37:12,408 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 4847, 'response_estimated_tokens': 1211, 'llm_ms': 4860.0, 'total_ms': 4860.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 1363, 'total_token_count': 1535, 'cached_content_token_count': 0}}
2026-04-23 12:37:17,313 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1453, 'response_estimated_tokens': 363, 'llm_ms': 1937.0, 'total_ms': 1937.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 415, 'total_token_count': 588, 'cached_content_token_count': 0}}
2026-04-23 12:37:17,391 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1646, 'response_estimated_tokens': 411, 'llm_ms': 2015.0, 'total_ms': 2015.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 450, 'total_token_count': 623, 'cached_content_token_count': 0}}
2026-04-23 12:37:17,531 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1702, 'response_estimated_tokens': 425, 'llm_ms': 2141.0, 'total_ms': 2141.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 470, 'total_token_count': 643, 'cached_content_token_count': 0}}
2026-04-23 12:37:19,457 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 2486, 'response_estimated_tokens': 621, 'llm_ms': 4063.0, 'total_ms': 4063.0, 'usage': {'prompt_token_count': 170, 'candidates_token_count': 705, 'total_token_count': 875, 'cached_content_token_count': 0}}
2026-04-23 12:37:19,458 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 642, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 3362, 'response_estimated_tokens': 840, 'llm_ms': 4063.0, 'total_ms': 4063.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 952, 'total_token_count': 1125, 'cached_content_token_count': 0}}
2026-04-23 12:37:22,437 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1347, 'response_estimated_tokens': 336, 'llm_ms': 2375.0, 'total_ms': 2375.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 391, 'total_token_count': 563, 'cached_content_token_count': 0}}
2026-04-23 12:37:34,720 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 608, 'prompt_estimated_tokens': 152, 'ok': True, 'response_chars': 2911, 'response_estimated_tokens': 727, 'llm_ms': 2531.0, 'total_ms': 2531.0, 'usage': {'prompt_token_count': 171, 'candidates_token_count': 635, 'total_token_count': 806, 'cached_content_token_count': 0}}
2026-04-23 12:37:35,538 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 658, 'prompt_estimated_tokens': 164, 'ok': True, 'response_chars': 2884, 'response_estimated_tokens': 721, 'llm_ms': 3344.0, 'total_ms': 3344.0, 'usage': {'prompt_token_count': 178, 'candidates_token_count': 643, 'total_token_count': 821, 'cached_content_token_count': 0}}
2026-04-23 12:37:36,056 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 627, 'prompt_estimated_tokens': 156, 'ok': True, 'response_chars': 3397, 'response_estimated_tokens': 849, 'llm_ms': 3859.0, 'total_ms': 3859.0, 'usage': {'prompt_token_count': 179, 'candidates_token_count': 773, 'total_token_count': 952, 'cached_content_token_count': 0}}
2026-04-23 12:37:36,258 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 634, 'prompt_estimated_tokens': 158, 'ok': True, 'response_chars': 3074, 'response_estimated_tokens': 768, 'llm_ms': 4063.0, 'total_ms': 4063.0, 'usage': {'prompt_token_count': 178, 'candidates_token_count': 686, 'total_token_count': 864, 'cached_content_token_count': 0}}
2026-04-23 12:37:36,564 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 662, 'prompt_estimated_tokens': 165, 'ok': True, 'response_chars': 2983, 'response_estimated_tokens': 745, 'llm_ms': 4375.0, 'total_ms': 4375.0, 'usage': {'prompt_token_count': 182, 'candidates_token_count': 694, 'total_token_count': 876, 'cached_content_token_count': 0}}
2026-04-23 12:37:37,033 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 637, 'prompt_estimated_tokens': 159, 'ok': True, 'response_chars': 3136, 'response_estimated_tokens': 784, 'llm_ms': 4844.0, 'total_ms': 4844.0, 'usage': {'prompt_token_count': 176, 'candidates_token_count': 711, 'total_token_count': 887, 'cached_content_token_count': 0}}
2026-04-23 12:37:37,792 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 663, 'prompt_estimated_tokens': 165, 'ok': True, 'response_chars': 3449, 'response_estimated_tokens': 862, 'llm_ms': 5609.0, 'total_ms': 5609.0, 'usage': {'prompt_token_count': 180, 'candidates_token_count': 776, 'total_token_count': 956, 'cached_content_token_count': 0}}
2026-04-23 12:37:38,214 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 661, 'prompt_estimated_tokens': 165, 'ok': True, 'response_chars': 3329, 'response_estimated_tokens': 832, 'llm_ms': 6016.0, 'total_ms': 6031.0, 'usage': {'prompt_token_count': 180, 'candidates_token_count': 745, 'total_token_count': 925, 'cached_content_token_count': 0}}
2026-04-23 12:37:38,714 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 620, 'prompt_estimated_tokens': 155, 'ok': True, 'response_chars': 3264, 'response_estimated_tokens': 816, 'llm_ms': 6531.0, 'total_ms': 6531.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 717, 'total_token_count': 891, 'cached_content_token_count': 0}}
2026-04-23 12:37:39,437 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 619, 'prompt_estimated_tokens': 154, 'ok': True, 'response_chars': 2899, 'response_estimated_tokens': 724, 'llm_ms': 7250.0, 'total_ms': 7250.0, 'usage': {'prompt_token_count': 177, 'candidates_token_count': 662, 'total_token_count': 839, 'cached_content_token_count': 0}}
2026-04-23 12:37:39,740 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 674, 'prompt_estimated_tokens': 168, 'ok': True, 'response_chars': 3103, 'response_estimated_tokens': 775, 'llm_ms': 7547.0, 'total_ms': 7547.0, 'usage': {'prompt_token_count': 188, 'candidates_token_count': 711, 'total_token_count': 899, 'cached_content_token_count': 0}}
2026-04-23 12:37:40,173 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 652, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 3422, 'response_estimated_tokens': 855, 'llm_ms': 7984.0, 'total_ms': 7984.0, 'usage': {'prompt_token_count': 176, 'candidates_token_count': 747, 'total_token_count': 923, 'cached_content_token_count': 0}}
2026-04-23 12:37:40,178 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 706, 'prompt_estimated_tokens': 176, 'ok': True, 'response_chars': 3771, 'response_estimated_tokens': 942, 'llm_ms': 7984.0, 'total_ms': 7984.0, 'usage': {'prompt_token_count': 188, 'candidates_token_count': 794, 'total_token_count': 982, 'cached_content_token_count': 0}}
2026-04-23 12:37:40,183 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 763, 'prompt_estimated_tokens': 190, 'ok': True, 'response_chars': 3232, 'response_estimated_tokens': 808, 'llm_ms': 7984.0, 'total_ms': 7984.0, 'usage': {'prompt_token_count': 199, 'candidates_token_count': 720, 'total_token_count': 919, 'cached_content_token_count': 0}}
2026-04-23 12:37:41,172 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 667, 'prompt_estimated_tokens': 166, 'ok': True, 'response_chars': 2443, 'response_estimated_tokens': 610, 'llm_ms': 8984.0, 'total_ms': 8984.0, 'usage': {'prompt_token_count': 184, 'candidates_token_count': 589, 'total_token_count': 773, 'cached_content_token_count': 0}}
2026-04-23 12:37:41,477 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 680, 'prompt_estimated_tokens': 170, 'ok': True, 'response_chars': 2594, 'response_estimated_tokens': 648, 'llm_ms': 9281.0, 'total_ms': 9281.0, 'usage': {'prompt_token_count': 185, 'candidates_token_count': 610, 'total_token_count': 795, 'cached_content_token_count': 0}}
2026-04-23 12:38:23,573 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'week_assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4133, 'prompt_estimated_tokens': 1033, 'ok': True, 'response_chars': 19403, 'response_estimated_tokens': 4850, 'llm_ms': 9813.0, 'total_ms': 9813.0, 'usage': {'prompt_token_count': 1007, 'candidates_token_count': 4420, 'total_token_count': 5427, 'cached_content_token_count': 0}}
2026-04-23 12:38:46,016 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'week_assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 4387, 'prompt_estimated_tokens': 1096, 'ok': True, 'response_chars': 23187, 'response_estimated_tokens': 5796, 'llm_ms': 22437.0, 'total_ms': 22437.0, 'usage': {'prompt_token_count': 1072, 'candidates_token_count': 5158, 'total_token_count': 6230, 'cached_content_token_count': 0}}
